,RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
711,712,15650288,Summers,634,Germany,Male,35,6,116269.01,1,1,0,129964.94,0
712,713,15629448,Brady,632,Spain,Male,38,1,120599.21,1,1,0,92816.86,0
715,716,15578977,Robinson,786,France,Male,34,9,0.0,2,1,0,144517.19,0
718,719,15696859,Oldham,474,France,Male,45,10,0.0,2,0,0,172175.9,0
722,723,15736879,Obinna,669,France,Male,23,1,0.0,2,0,0,66088.83,0
724,725,15626742,Carpenter,694,France,Male,36,3,97530.25,1,1,1,117140.41,0
726,727,15673570,Olsen,580,France,Male,37,9,0.0,2,0,1,77108.66,0
730,731,15812750,Ozioma,591,France,Male,24,6,147360.0,1,1,1,25310.82,0
732,733,15723873,Ponomarev,657,Spain,Male,31,3,125167.02,1,0,0,98820.39,0
735,736,15784209,Tang,497,France,Male,47,6,0.0,1,1,1,90055.08,0
736,737,15794278,Romani,816,Spain,Male,67,6,151858.98,1,1,1,72814.31,0
737,738,15766741,McIntyre,525,France,Male,36,2,114628.4,1,0,1,168290.06,0
738,739,15661036,Davis,725,France,Male,46,6,0.0,2,1,0,161767.38,0
741,742,15716835,Rossi,546,France,Male,24,8,156325.38,1,1,1,125381.02,0
742,743,15696231,Chiwetelu,635,France,Male,29,7,105405.97,1,1,1,149853.89,0
744,745,15670755,Shaw,650,France,Male,60,8,0.0,2,1,1,102925.76,0
745,746,15640059,Smith,606,France,Male,40,5,0.0,2,1,1,70899.27,0
746,747,15787619,Hsieh,844,France,Male,18,2,160980.03,1,0,0,145936.28,0
748,749,15813034,Martin,727,Spain,Male,38,2,62276.99,1,1,1,59280.79,0
749,750,15698839,Okwudilichukwu,460,Germany,Male,46,4,127559.97,2,1,1,126952.5,0
750,751,15790314,Onuoha,649,France,Male,41,0,0.0,2,0,1,130567.02,0
753,754,15661526,Anderson,815,Germany,Male,37,2,110777.26,2,1,0,2383.59,0
755,756,15660101,Nnonso,803,France,Male,31,9,157120.86,2,1,0,141300.53,0
759,760,15625944,Buccho,664,France,Male,58,5,98668.18,1,1,1,60887.58,0
768,769,15724296,Kerr,684,Spain,Male,41,2,119782.72,2,0,0,120284.67,0
771,772,15640442,Standish,717,France,Male,31,4,129722.57,1,0,0,41176.6,0
772,773,15639314,Cartwright,589,France,Male,32,2,0.0,2,0,1,9468.64,0
773,774,15685320,Johnstone,767,France,Male,36,3,139180.2,1,0,0,123880.19,0
775,776,15752137,McElroy,648,France,Male,33,7,134944.0,1,1,1,117036.38,0
778,779,15797227,Otutodilinna,754,France,Male,28,8,0.0,2,1,1,52615.62,0
780,781,15737051,Denisov,639,France,Male,27,8,0.0,2,1,0,192247.35,0
782,783,15654060,P'eng,517,France,Male,41,2,0.0,2,0,1,75937.47,0
785,786,15660155,Lorenzo,792,Spain,Male,36,5,92140.15,1,0,1,67468.67,0
786,787,15605284,Outtrim,688,France,Male,26,1,0.0,2,1,1,104435.94,0
787,788,15694366,Hou,714,Germany,Male,42,2,177640.09,1,0,1,47166.55,0
789,790,15653253,Pagnotto,704,Spain,Male,48,8,167997.6,1,1,1,173498.45,0
790,791,15763431,Echezonachukwu,698,France,Male,36,2,82275.35,2,1,1,93249.26,0
791,792,15643696,Young,611,France,Male,49,3,0.0,2,1,1,142917.54,0
794,795,15776807,Brennan,654,France,Male,29,1,0.0,1,1,0,180345.44,0
795,796,15686870,Ball,761,Germany,Male,36,8,108239.11,2,0,0,99444.02,0
797,798,15766908,Trevisani,488,Germany,Male,32,3,114540.38,1,1,0,92568.07,0
800,801,15747542,Perez,605,France,Male,52,7,0.0,2,1,1,173952.5,0
804,805,15640280,Cameron,850,France,Male,39,4,127771.35,2,0,1,151738.54,0
807,808,15798906,Cox,628,France,Male,69,5,0.0,2,1,1,181964.6,0
808,809,15708917,Martin,598,Germany,Male,53,10,167772.96,1,1,1,136886.86,0
811,812,15649992,Alexander,681,Spain,Male,65,7,134714.7,2,0,1,190419.81,0
815,816,15619708,Harker,745,France,Male,25,5,157993.15,2,1,0,146041.45,0
816,817,15734565,Hughes,696,France,Male,29,8,0.0,2,1,0,191166.09,0
818,819,15591969,Kuo,497,Spain,Male,27,9,75263.16,1,1,1,164825.04,0
820,821,15596939,Calabresi,659,Germany,Male,36,4,132578.92,2,1,0,84320.94,0
822,823,15765311,Zhirov,642,Spain,Male,34,8,0.0,1,1,0,72085.1,0
824,825,15603830,Palmer,600,Spain,Male,36,4,0.0,2,1,0,143635.36,0
825,826,15660602,Ch'eng,464,Germany,Male,33,8,164284.72,2,1,1,3710.34,0
827,828,15666633,Huang,758,Spain,Male,56,1,0.0,2,1,1,10643.38,0
833,834,15625881,Koehler,634,Germany,Male,37,3,111432.77,2,1,1,167032.49,0
835,836,15575883,Manna,559,France,Male,34,2,137390.11,2,1,0,9677.0,0
839,840,15727915,Artemiev,507,France,Male,36,4,83543.37,1,0,0,140134.43,0
842,843,15599433,Fanucci,660,Germany,Male,35,8,58641.43,1,0,1,198674.08,0
844,845,15806983,Moss,640,France,Male,44,3,137148.68,1,1,0,92381.01,0
845,846,15592222,Lo,505,France,Male,49,7,80001.23,1,0,0,135180.11,0
846,847,15608968,Averyanov,714,Germany,Male,21,6,86402.52,2,0,0,27330.59,0
848,849,15646558,Clamp,611,Spain,Male,51,1,122874.74,1,1,1,149648.45,0
849,850,15725811,Lim,705,France,Male,25,0,97544.29,1,0,1,59887.15,0
850,851,15572265,Wu,646,Germany,Male,46,1,170826.55,2,1,0,45041.32,0
855,856,15686436,Newbery,523,Spain,Male,32,4,0.0,2,1,0,167848.02,0
857,858,15760550,Duncan,741,Spain,Male,39,7,143637.58,2,0,1,174227.66,0
858,859,15686137,Barry,456,Spain,Male,32,9,147506.25,1,1,1,135399.21,0
862,863,15794916,Pirogov,725,France,Male,41,7,113980.21,1,1,1,116704.25,0
863,864,15614215,Oguejiofor,717,France,Male,53,6,0.0,2,0,1,97614.87,0
864,865,15805449,Ugochukwu,594,France,Male,38,4,0.0,2,0,0,186884.04,0
866,867,15808017,Cary,545,France,Male,38,1,88293.13,2,1,1,24302.95,0
869,870,15710424,Page,435,France,Male,36,4,0.0,1,1,1,197015.2,0
873,874,15803764,Stanley,561,France,Male,28,7,0.0,2,1,0,7797.01,0
882,883,15785519,May,565,France,Male,36,6,106192.1,1,1,0,149575.59,0
884,885,15777211,Herrera,515,France,Male,65,7,92113.61,1,1,1,142548.33,0
885,886,15721935,Kincaid,521,France,Male,25,7,0.0,2,1,1,157878.67,0
886,887,15591711,Sleeman,739,Spain,Male,38,0,128366.44,1,1,0,12796.43,0
887,888,15625021,Hung,585,France,Male,42,2,0.0,2,1,1,18657.77,0
888,889,15702968,Artemieva,733,Germany,Male,74,3,106545.53,1,1,1,134589.58,0
890,891,15768104,Wright,788,Spain,Male,37,8,141541.25,1,0,0,66013.27,0
891,892,15780140,Bellucci,435,Germany,Male,32,2,57017.06,2,1,1,5907.11,0
892,893,15585255,Moore,577,France,Male,42,9,0.0,1,1,0,74077.91,0
895,896,15697000,Mello,728,Germany,Male,32,5,61825.5,1,1,1,156124.93,0
896,897,15733119,Mistry,718,France,Male,35,8,0.0,2,1,0,94820.85,0
899,900,15632210,Hill,657,Germany,Male,25,2,171770.55,1,1,0,22745.5,0
901,902,15709737,Hunter,643,France,Male,36,7,161064.64,2,0,1,84294.82,0
903,904,15786014,Ku,568,France,Male,28,5,145105.64,2,1,0,185489.11,0
906,907,15814275,Zikoranachidimma,685,France,Male,33,6,174912.72,1,1,1,43932.54,0
908,909,15754713,Rivera,685,Spain,Male,31,10,135213.71,1,1,1,125777.28,0
909,910,15693814,Niu,806,Spain,Male,25,7,0.0,2,1,0,18461.9,0
910,911,15599660,Bennett,604,France,Male,36,6,116229.85,2,1,1,79633.38,0
913,914,15655961,Palermo,756,Germany,Male,27,1,131899.0,1,1,0,93302.29,0
914,915,15710404,Chinwendu,569,France,Male,35,10,124525.52,1,1,1,193793.78,0
915,916,15775625,McKenzie,596,France,Male,47,6,0.0,1,1,0,74835.65,0
918,919,15593773,Olejuru,784,Spain,Male,35,3,0.0,2,0,0,81483.64,0
919,920,15733114,Hay,552,Spain,Male,45,9,0.0,2,1,0,26752.56,0
920,921,15797748,Lu,729,France,Male,44,5,0.0,2,0,1,9200.54,0
926,927,15628303,Thurgood,738,Spain,Male,35,3,0.0,1,1,1,15650.73,0
927,928,15633461,Pai,639,Germany,Male,38,5,130170.82,1,1,1,149599.62,0
928,929,15677135,Lorenzo,520,Germany,Male,61,8,133802.29,2,1,1,90304.01,0
930,931,15790782,Baryshnikov,661,Spain,Male,39,6,132628.98,1,0,0,38812.67,0
931,932,15700476,Azubuike,564,Germany,Male,41,9,103522.75,2,1,1,34338.21,0
934,935,15790299,Williamson,592,Spain,Male,37,9,0.0,3,1,1,10656.89,0
940,941,15754084,Palazzi,710,Spain,Male,35,1,106518.52,1,1,1,127951.81,0
944,945,15729362,Lombardi,745,France,Male,36,8,67226.37,1,1,0,130789.6,0
948,949,15783659,Blackburn,659,France,Male,67,4,145981.87,1,1,1,131043.2,0
951,952,15785899,Ch'en,789,Germany,Male,33,8,151607.56,1,1,0,4389.4,0
953,954,15671139,Brizendine,694,Spain,Male,39,0,107042.74,1,1,1,102284.2,0
958,959,15619529,Ndukaku,531,Spain,Male,27,8,132576.25,1,0,0,7222.92,0
961,962,15582797,Ch'iu,685,Spain,Male,35,4,137948.51,1,1,0,113639.64,0
962,963,15753831,Cox,642,Spain,Male,32,7,100433.8,1,1,1,39768.59,0
968,969,15641009,Wilhelm,544,France,Male,37,3,84496.71,1,0,0,79972.09,0
969,970,15605926,Sinclair,649,Germany,Male,70,9,116854.71,2,0,1,107125.79,0
971,972,15801488,Buckner,723,France,Male,25,3,0.0,2,1,1,134509.47,0
972,973,15605918,Padovesi,635,Germany,Male,43,5,78992.75,2,0,0,153265.31,0
974,975,15705620,Lu,730,France,Male,34,5,122453.37,2,1,0,138882.98,0
980,981,15624729,Tsao,594,France,Male,27,0,197041.8,1,0,0,151912.49,0
982,983,15792360,Clark,668,France,Male,32,7,0.0,2,1,1,777.37,0
984,985,15704770,Pan,773,France,Male,25,1,124532.78,2,0,1,11723.57,0
985,986,15756475,Kenniff,551,Germany,Male,31,9,82293.82,2,1,1,91565.25,0
986,987,15655339,Spencer,566,France,Male,36,1,142120.91,1,1,0,79616.37,0
988,989,15664521,David,659,Spain,Male,31,7,149620.88,2,1,1,104533.51,0
990,991,15745527,Burke,655,France,Male,37,5,93147.0,2,1,0,66214.13,0
994,995,15623521,Sozonov,838,Spain,Male,43,9,123105.88,2,1,0,145765.83,0
995,996,15810218,Sun,610,Spain,Male,29,9,0.0,3,0,1,83912.24,0
996,997,15645621,Hunter,811,Spain,Male,44,3,0.0,2,0,1,78439.73,0
997,998,15608114,Manfrin,587,Spain,Male,62,7,121286.27,1,0,1,6776.92,0
1002,1003,15633897,Owen,725,Germany,Male,39,1,50880.98,2,1,1,184023.54,0
1007,1008,15573086,Millar,564,France,Male,42,7,99824.45,1,1,1,36721.4,0
1009,1010,15750765,Sanders,650,Spain,Male,71,0,0.0,1,1,1,175380.77,0
1011,1012,15698442,Eberechukwu,719,Spain,Male,35,3,122964.88,1,1,1,138231.7,0
1013,1014,15603594,Nwankwo,635,Spain,Male,24,4,0.0,2,1,1,70668.77,0
1016,1017,15770424,Onyeorulu,541,Germany,Male,40,7,95710.11,2,1,0,49063.42,0
1017,1018,15587451,Goold,778,Germany,Male,41,7,139706.31,1,1,0,63337.19,0
1019,1020,15600583,Garner,633,France,Male,31,1,0.0,1,1,0,48606.71,0
1021,1022,15717164,Genovese,485,Spain,Male,32,6,102238.01,2,1,1,194010.12,0
1023,1024,15682639,Marshall,642,France,Male,32,3,0.0,2,1,1,88698.83,0
1026,1027,15767864,Fulton,628,France,Male,33,6,0.0,2,0,0,184230.23,0
1027,1028,15769948,Palerma,737,Germany,Male,35,0,133377.8,1,0,1,64050.19,0
1028,1029,15686345,McCaffrey,828,Spain,Male,34,9,0.0,2,1,1,81853.98,0
1029,1030,15688071,Collins,609,Spain,Male,53,10,0.0,1,1,1,154642.91,0
1030,1031,15681174,Zuev,730,France,Male,39,1,116537.6,1,0,0,145679.6,0
1032,1033,15750243,Genovese,830,Spain,Male,40,4,0.0,2,0,1,81622.52,0
1033,1034,15695475,Maclean,645,France,Male,29,1,130131.08,2,0,1,196474.35,0
1034,1035,15689176,Fabro,663,France,Male,46,3,0.0,2,0,1,176276.1,0
1035,1036,15652955,Price,678,Spain,Male,30,0,0.0,1,1,0,35113.08,0
1036,1037,15668958,Chatfield,521,France,Male,30,2,107316.09,1,1,0,64299.82,0
1038,1039,15581479,Archer,523,France,Male,30,1,83181.29,1,1,1,138176.78,0
1040,1041,15780870,McKay,580,Spain,Male,67,3,153946.14,1,1,1,7418.92,0
1041,1042,15692317,Craig,722,France,Male,30,5,0.0,2,1,0,166376.54,0
1043,1044,15570417,Chien,579,France,Male,35,1,0.0,2,1,0,4460.2,0
1045,1046,15785980,Williford,588,Spain,Male,34,6,121132.26,2,1,0,86460.28,0
1048,1049,15645103,Su,812,Germany,Male,25,5,54817.55,1,1,0,131660.31,0
1050,1051,15623828,Akobundu,682,France,Male,30,4,0.0,1,0,1,161465.31,0
1052,1053,15623471,Marcelo,607,Germany,Male,38,3,98205.77,1,1,0,176318.27,0
1056,1057,15798521,Tai,675,Spain,Male,33,3,0.0,2,1,0,45348.08,0
1058,1059,15706186,McKenzie,640,Germany,Male,33,8,81677.22,2,0,0,34925.56,0
1059,1060,15812197,Kline,850,France,Male,38,7,80293.98,1,0,0,126555.74,0
1063,1064,15762198,Capon,812,France,Male,34,5,103818.43,1,1,1,166038.27,0
1067,1068,15599131,Dilke,650,Germany,Male,26,4,214346.96,2,1,0,128815.33,0
1071,1072,15586970,Pinto,695,Germany,Male,52,8,103023.26,1,1,1,22485.64,0
1073,1074,15790497,Ross,503,Spain,Male,37,6,0.0,2,0,0,136506.86,0
1076,1077,15750929,Burgess,702,Spain,Male,39,8,0.0,2,1,0,99654.13,0
1077,1078,15729832,Cheng,658,France,Male,29,3,145512.84,1,1,0,20207.02,0
1079,1080,15748856,Liang,664,France,Male,32,10,107209.73,1,1,1,112340.2,0
1084,1085,15591257,Ejimofor,796,France,Male,24,8,0.0,2,1,0,61349.37,0
1088,1089,15645517,Philip,850,Spain,Male,22,2,0.0,2,1,1,9684.52,0
1091,1092,15784092,Henderson,732,France,Male,36,7,126195.81,1,1,1,133172.48,0
1093,1094,15624347,Fokine,651,France,Male,40,4,0.0,2,1,1,147715.83,0
1094,1095,15621687,Mackay,813,France,Male,34,0,0.0,2,1,0,43169.15,0
1097,1098,15604295,Wei,543,France,Male,36,6,0.0,2,1,0,176728.28,0
1099,1100,15673055,Sung,494,Spain,Male,38,7,0.0,2,1,1,6203.66,0
1101,1102,15782219,Fanucci,703,Spain,Male,29,9,0.0,2,1,0,50679.48,0
1102,1103,15746410,Thompson,432,Spain,Male,38,7,0.0,2,1,0,150580.88,0
1104,1105,15590476,Onochie,589,France,Male,28,7,0.0,2,1,0,151645.96,0
1108,1109,15678886,Golubev,679,Germany,Male,38,7,110555.37,2,1,0,46522.68,0
1109,1110,15616330,Liao,595,France,Male,31,4,0.0,2,1,0,189995.86,0
1115,1116,15626608,Howarde,479,Spain,Male,48,5,87070.23,1,0,1,85646.41,0
1116,1117,15723250,Teng,519,France,Male,42,8,0.0,2,1,1,101485.72,0
1118,1119,15759381,Johnson,617,Spain,Male,61,7,91070.43,1,1,1,101839.77,0
1119,1120,15585241,Butcher,756,Spain,Male,29,2,117412.19,2,1,0,4888.91,0
1120,1121,15589358,Stanley,848,Germany,Male,31,4,90018.45,2,1,0,193132.98,0
1131,1132,15733974,Mao,500,Spain,Male,37,9,125822.21,1,1,0,111698.0,0
1132,1133,15762110,Anderson,628,France,Male,37,0,0.0,2,1,1,171707.93,0
1133,1134,15706899,Ma,559,France,Male,34,4,0.0,2,1,1,66721.98,0
1135,1136,15656121,Medvedeva,733,Germany,Male,31,6,157791.07,2,0,0,177994.81,0
1136,1137,15614220,Benson,750,France,Male,22,5,0.0,2,0,1,105125.65,0
1138,1139,15698510,Onwudiwe,468,Germany,Male,42,9,181627.14,2,1,0,172668.39,0
1141,1142,15716134,Russo,617,France,Male,40,5,190008.32,2,1,1,107047.92,0
1142,1143,15763625,Hazon,793,Spain,Male,41,9,0.0,2,1,0,152153.74,0
1143,1144,15605965,Henderson,630,France,Male,43,9,0.0,2,1,1,34338.04,0
1145,1146,15601688,Piccio,546,France,Male,28,8,0.0,1,1,0,159254.29,0
1148,1149,15616529,Hsieh,613,Spain,Male,34,3,0.0,1,1,1,41724.72,0
1149,1150,15773906,Doherty,655,France,Male,38,4,0.0,2,0,0,110527.71,0
1152,1153,15589754,Malloy,652,Germany,Male,45,2,151421.44,1,0,1,115333.43,0
1154,1155,15766887,Iadanza,538,Spain,Male,39,2,122773.5,2,1,1,58467.08,0
1155,1156,15768006,Wu,729,France,Male,34,3,152303.8,1,1,0,12128.69,0
1156,1157,15741295,Yefimova,615,France,Male,49,3,0.0,2,1,1,49872.33,0
1157,1158,15811327,Pan,700,Spain,Male,54,1,79415.67,1,0,1,139735.54,0
1159,1160,15690664,Liang,729,Spain,Male,37,10,0.0,2,1,0,100862.54,0
1170,1171,15590820,Ecuyer,699,Spain,Male,26,6,79932.41,1,0,0,150242.44,0
1175,1176,15721292,Atkins,719,Spain,Male,39,5,0.0,2,1,0,145759.7,0
1176,1177,15604217,Williams,726,France,Male,34,9,0.0,2,0,0,14121.61,0
1177,1178,15651369,Wright,626,France,Male,21,1,0.0,2,1,0,66232.23,0
1180,1181,15570326,Wilkins,621,France,Male,34,6,0.0,2,1,1,99128.13,0
1183,1184,15600992,Madukaego,652,France,Male,36,1,0.0,2,1,1,151314.98,0
1184,1185,15755649,Winter-Irving,584,Germany,Male,47,7,130538.77,1,1,0,92915.84,0
1185,1186,15795228,Stewart,756,France,Male,37,3,132623.6,1,1,1,58974.0,0
1188,1189,15639882,She,528,France,Male,30,2,128262.72,2,1,0,50771.16,0
1191,1192,15686909,Lung,639,Germany,Male,27,3,150795.81,1,0,1,85208.93,0
1196,1197,15739131,Whitworth,718,Germany,Male,28,4,65643.3,1,1,0,28760.99,0
1198,1199,15678058,Ayers,584,France,Male,38,9,104584.16,1,1,0,176678.72,0
1199,1200,15769169,Trentino,645,France,Male,41,7,0.0,1,0,1,28667.56,0
1200,1201,15804602,Boyd,772,Germany,Male,30,6,99785.28,2,0,0,197238.03,0
1202,1203,15724334,Alekseyeva,529,France,Male,22,5,0.0,1,1,0,151169.83,0
1203,1204,15569451,Miller,463,France,Male,35,2,101257.16,1,1,1,118113.64,0
1205,1206,15724307,Mitchell,780,France,Male,76,10,121313.88,1,0,1,64872.33,0
1206,1207,15599268,Yobachi,584,Spain,Male,32,5,0.0,2,1,0,10956.82,0
1207,1208,15594864,Huang,752,Germany,Male,30,4,81523.38,1,1,1,36885.85,0
1216,1217,15682528,Cremonesi,572,France,Male,33,5,0.0,1,0,1,41139.05,0
1217,1218,15696900,Burns,505,Germany,Male,29,3,145541.56,2,1,1,58019.95,0
1221,1222,15697625,Bevan,791,France,Male,37,2,163789.49,2,1,0,75832.53,0
1222,1223,15616280,Hsia,536,France,Male,46,1,65733.41,1,1,0,61094.53,0
1223,1224,15654229,O'Neill,699,Spain,Male,47,1,0.0,2,0,1,30117.44,0
1230,1231,15742480,Igwebuike,775,Germany,Male,36,2,109949.05,2,0,1,71682.54,0
1231,1232,15749482,Zack,772,Spain,Male,30,4,78653.05,1,1,0,1790.48,0
1235,1236,15600700,Pan,523,Germany,Male,63,6,116227.27,1,1,1,119404.63,0
1236,1237,15774155,Trevisani,662,Germany,Male,33,0,103471.52,1,1,1,162703.0,0
1237,1238,15634267,Yudin,717,France,Male,42,5,0.0,2,1,0,172665.21,0
1238,1239,15619626,Wade,746,France,Male,24,3,137492.35,2,0,1,170142.09,0
1239,1240,15660422,Chung,569,France,Male,28,7,0.0,2,1,0,73977.23,0
1240,1241,15617934,Septimus,579,France,Male,36,9,129829.59,1,1,1,60906.12,0
1242,1243,15813132,Chukwukadibia,696,Germany,Male,30,4,114027.7,1,1,1,193716.56,0
1243,1244,15593331,Sidorov,693,Germany,Male,25,6,146580.69,1,0,1,14633.35,0
1247,1248,15711288,Hay,512,France,Male,24,6,0.0,2,1,0,37654.31,0
1250,1251,15702789,Carter,548,Germany,Male,32,5,175214.71,1,1,1,155165.61,0
1252,1253,15658306,Lo,693,France,Male,68,4,97705.99,1,1,1,61569.07,0
1255,1256,15615032,Peng,624,Spain,Male,46,3,0.0,2,1,1,62825.03,0
1256,1257,15781989,Drake-Brockman,733,France,Male,42,9,120094.93,1,1,0,184056.45,0
1261,1262,15794870,Sal,744,Germany,Male,38,6,73023.17,2,1,0,78770.86,0
1264,1265,15732199,Gether,837,Spain,Male,31,9,104678.62,1,0,1,50972.6,0
1267,1268,15781586,Osonduagwuike,837,Germany,Male,38,2,126732.85,1,1,1,79577.38,0
1270,1271,15671322,Chiang,724,Germany,Male,30,7,115315.04,1,1,0,15216.53,0
1271,1272,15793854,Ahmed,723,France,Male,42,2,99095.73,1,1,1,17512.53,0
1274,1275,15625916,Chien,562,Spain,Male,32,6,161628.66,1,1,0,91482.5,0
1275,1276,15683195,Ubanwa,719,France,Male,32,9,146605.27,1,1,1,77119.45,0
1277,1278,15721719,Calabresi,743,France,Male,42,7,77002.2,2,1,1,80428.42,0
1278,1279,15641690,Hsiao,681,Spain,Male,67,7,0.0,2,0,1,163714.92,0
1280,1281,15671590,H?,741,Spain,Male,25,4,0.0,2,1,1,73873.65,0
1282,1283,15778287,Ugoji,622,France,Male,35,8,0.0,2,1,1,131772.51,0
1283,1284,15609510,Gregory,669,France,Male,45,7,149364.58,1,0,1,173454.07,0
1284,1285,15742229,Mackay,583,France,Male,59,7,127450.14,1,0,1,67552.71,0
1286,1287,15590993,Findlay,579,Spain,Male,37,5,152212.88,2,0,0,120219.14,0
1288,1289,15597239,Ku,548,Spain,Male,39,7,131468.44,1,1,0,164975.82,0
1290,1291,15813917,Kirk,653,Germany,Male,31,9,143321.97,1,1,0,83679.46,0
1293,1294,15687752,Griffin,641,France,Male,30,2,87505.47,2,0,1,7278.57,0
1294,1295,15584363,Longstaff,824,France,Male,30,0,133634.02,1,1,1,162053.92,0
1296,1297,15803365,Coffee,653,Spain,Male,55,2,70263.83,1,0,1,62347.71,0
1297,1298,15793247,Hancock,498,France,Male,34,5,0.0,2,1,1,91711.66,0
1298,1299,15572360,Clark,683,France,Male,30,10,57657.49,1,0,0,79240.9,0
1299,1300,15795166,Creswell,618,Germany,Male,42,8,153572.31,2,1,1,76679.6,0
1300,1301,15724620,Dodds,538,France,Male,37,1,134752.08,1,1,0,162511.55,0
1301,1302,15800856,Ewen,643,Spain,Male,34,3,83132.09,1,1,1,21360.88,0
1307,1308,15638806,Blackburn,645,Spain,Male,49,2,0.0,2,0,0,10023.15,0
1308,1309,15662294,Bennett,710,France,Male,33,10,118327.17,2,1,1,192928.82,0
1309,1310,15690079,Boniwell,591,Spain,Male,30,8,124857.69,2,0,0,50485.7,0
1313,1314,15576602,Lawrence,809,France,Male,38,3,0.0,2,1,1,80061.31,0
1319,1320,15763612,T'an,756,Germany,Male,41,2,124439.49,2,0,1,47093.11,0
1321,1322,15704483,Lorenzo,724,France,Male,40,6,0.0,2,0,0,106149.48,0
1324,1325,15765537,Liang,687,Germany,Male,26,2,142721.52,1,1,1,153605.75,0
1327,1328,15688007,Liu,703,Spain,Male,20,3,165260.98,1,1,1,41626.78,0
1331,1332,15575417,Chou,849,Germany,Male,37,7,143452.74,2,1,1,17294.12,0
1332,1333,15796721,Nnamutaezinwa,778,France,Male,38,3,145018.49,2,1,1,126702.41,0
1334,1335,15664772,Greece,489,Germany,Male,28,1,79460.98,2,1,1,167973.63,0
1336,1337,15682563,Larionova,618,Spain,Male,38,5,126473.99,1,1,0,91972.49,0
1338,1339,15612108,Norman,625,France,Male,52,5,164978.01,1,1,1,67788.49,0
1339,1340,15761132,Capon,682,Spain,Male,46,7,128029.72,1,1,1,62615.35,0
1342,1343,15640268,Avdeeva,652,Spain,Male,71,4,0.0,1,1,1,120107.1,0
1343,1344,15645778,Reid,670,Spain,Male,42,3,81589.04,1,1,0,188227.8,0
1346,1347,15777826,Wofford,643,France,Male,30,5,94443.77,1,1,1,165614.4,0
1347,1348,15668445,Mai,521,France,Male,37,2,0.0,2,1,1,86372.24,0
1348,1349,15576162,King,615,France,Male,32,7,92199.84,1,1,1,2755.53,0
1349,1350,15778135,T'ao,575,Spain,Male,43,3,0.0,1,1,0,83594.51,0
1353,1354,15623644,Frolov,626,Spain,Male,29,7,0.0,2,1,0,49361.84,0
1355,1356,15615029,Munro,734,Spain,Male,39,6,0.0,1,1,1,95135.27,0
1356,1357,15769005,Hayward,709,France,Male,49,4,154344.49,2,1,1,38794.57,0
1357,1358,15746326,Fields,591,France,Male,43,3,0.0,2,0,1,198926.36,0
1358,1359,15722364,Onwumelu,664,France,Male,43,9,189026.53,2,1,1,56099.86,0
1359,1360,15704954,Suffolk,431,France,Male,37,0,120764.08,1,1,1,117023.08,0
1361,1362,15754068,Judd,578,France,Male,32,4,0.0,2,1,1,141822.8,0
1362,1363,15683841,Hamilton,555,Germany,Male,41,10,113270.2,2,1,1,185387.14,0
1363,1364,15789095,T'ang,775,Spain,Male,30,4,0.0,2,0,1,57461.13,0
1364,1365,15719958,Degtyarev,850,Germany,Male,39,3,124548.99,2,1,1,120380.12,0
1372,1373,15723006,Gorbunova,489,France,Male,38,8,0.0,2,0,1,196990.79,0
1374,1375,15774738,Campa,632,France,Male,44,3,107764.75,1,1,0,185667.72,0
1380,1381,15743067,Fuller,625,Germany,Male,26,3,130483.95,1,1,0,122810.53,0
1387,1388,15674526,Byrne,725,France,Male,66,4,86459.8,1,1,1,141476.56,0
1392,1393,15730540,Simpson,794,Spain,Male,45,8,88656.37,2,1,0,116547.31,0
1394,1395,15582180,Lees,561,France,Male,29,9,120268.13,1,1,1,173870.39,0
1395,1396,15697095,Zetticci,705,Spain,Male,46,7,0.0,2,1,0,117273.35,0
1402,1403,15613282,Vorobyova,757,France,Male,29,8,130306.49,1,1,0,77469.38,0
1406,1407,15629617,Cook,572,Spain,Male,23,2,126873.52,1,0,1,67040.12,0
1407,1408,15600821,Hardy,721,France,Male,69,2,108424.19,1,1,1,178418.35,0
1408,1409,15579062,Chu,707,France,Male,32,9,0.0,2,0,0,30807.02,0
1413,1414,15797733,Udobata,503,Germany,Male,30,10,136622.55,2,0,0,47310.24,0
1415,1416,15685150,Evans,799,Germany,Male,28,7,167658.33,2,1,1,111138.25,0
1420,1421,15753969,K'ung,724,Spain,Male,45,5,83888.54,1,0,1,34121.81,0
1421,1422,15742378,Swaim,520,Germany,Male,32,5,110029.77,1,1,0,56246.69,0
1422,1423,15794874,Quinones,696,Spain,Male,41,9,127523.75,1,0,1,191417.42,0
1423,1424,15589221,Kennedy,657,Germany,Male,30,1,139762.13,2,1,1,23317.88,0
1428,1429,15794560,Maclean,550,France,Male,57,5,0.0,1,1,1,133501.94,0
1431,1432,15809772,Glover,667,France,Male,48,2,0.0,1,1,0,43229.2,0
1433,1434,15585282,Trevisano,755,France,Male,62,1,127706.33,2,0,1,142377.69,0
