,RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
945,946,15709295,Wall,697,Spain,Female,25,5,82931.85,2,1,1,128373.88,0
950,951,15630328,Bird,635,France,Female,48,8,130796.33,2,1,1,43250.3,0
952,953,15606149,Wood,571,Germany,Female,66,9,111577.01,1,0,1,189271.9,0
955,956,15571002,Yusupov,706,France,Female,44,4,129605.99,1,0,0,69865.49,0
956,957,15631681,Jibunoh,807,Spain,Female,43,0,0.0,2,0,1,85523.24,0
957,958,15731522,Ts'ui,771,Spain,Female,67,8,0.0,2,1,1,51219.8,0
959,960,15628034,Wilder,629,France,Female,37,6,129101.3,1,1,1,23971.33,0
960,961,15686164,Maclean,850,Germany,Female,31,1,108822.4,1,1,1,132173.31,0
965,966,15602084,Coles,663,France,Female,42,5,124626.07,1,1,1,78004.5,0
966,967,15589805,Benson,563,France,Female,34,6,139810.34,1,1,1,152417.79,0
967,968,15720893,Gilbert,637,Spain,Female,34,9,0.0,2,0,0,26057.08,0
970,971,15805955,L?,638,France,Female,48,10,138333.03,1,1,1,47679.14,0
973,974,15779711,Gray,750,Spain,Female,38,7,97257.41,2,0,1,179883.04,0
975,976,15685357,Wright,750,Spain,Female,36,8,112940.07,1,0,1,9855.81,0
977,978,15582616,Y?an,520,France,Female,38,4,0.0,2,1,0,56388.63,0
978,979,15799515,Wei,652,France,Female,48,8,133297.24,1,1,0,77764.37,0
979,980,15642937,Padovesi,550,France,Female,46,7,0.0,2,1,0,130590.35,0
981,982,15566156,Franklin,749,Germany,Female,44,0,71497.79,2,0,0,151083.8,0
991,992,15806926,Watson,615,France,Female,35,2,97440.02,2,1,1,139816.1,0
992,993,15724563,Hawkins,752,Germany,Female,42,3,65046.08,2,0,1,140139.28,0
993,994,15782899,Ginn,661,Spain,Female,28,7,95357.49,1,0,0,102297.15,0
998,999,15659557,Artamonova,811,Germany,Female,28,4,167738.82,2,1,1,9903.42,0
999,1000,15787772,Hansen,759,France,Female,38,1,104091.29,1,0,0,91561.91,0
1000,1001,15691111,Pai,648,Germany,Female,42,8,121980.56,2,1,0,4027.02,0
1001,1002,15592089,Larsen,788,France,Female,43,10,0.0,2,1,1,116111.51,0
1004,1005,15723685,Ekechukwu,601,Germany,Female,26,7,105514.69,2,1,0,50070.59,0
1006,1007,15739189,Johnson,561,Spain,Female,33,6,0.0,2,1,0,45261.47,0
1012,1013,15655274,Bardin,548,France,Female,29,4,0.0,2,0,1,48673.18,0
1014,1015,15585961,Talbot,496,Spain,Female,43,3,0.0,2,0,1,199505.53,0
1022,1023,15765014,Mai,547,France,Female,48,1,179380.74,2,0,1,69263.1,0
1024,1025,15729279,Naylor,718,France,Female,25,4,108691.95,1,1,0,63030.97,0
1025,1026,15759805,Pinto,582,France,Female,32,4,0.0,2,1,0,59668.81,0
1031,1032,15667521,Crawford,631,France,Female,22,3,0.0,2,0,0,30781.77,0
1037,1038,15631054,Volkova,625,France,Female,24,1,0.0,2,1,1,180969.55,0
1039,1040,15577478,Ch'iu,714,France,Female,72,3,0.0,1,1,1,86733.61,0
1044,1045,15779059,Timms,670,France,Female,38,4,119624.54,2,1,1,110472.12,0
1051,1052,15715003,Ko,625,Spain,Female,49,2,80816.45,1,1,1,20018.79,0
1053,1054,15798348,Chukwuebuka,600,Spain,Female,50,6,94684.27,1,1,1,50488.91,0
1054,1055,15743016,MacDonald,602,Spain,Female,22,7,141604.76,1,1,0,30379.6,0
1055,1056,15769499,Lampungmeiua,545,Spain,Female,74,3,0.0,2,1,1,161326.73,0
1060,1061,15650933,Ma,490,Spain,Female,48,8,155413.06,1,1,0,187921.3,0
1061,1062,15692991,Wood,710,Spain,Female,38,4,0.0,2,1,1,136390.88,0
1064,1065,15699598,Smith,723,France,Female,20,4,0.0,2,1,1,140385.33,0
1072,1073,15625698,Dumetochukwu,624,Spain,Female,23,6,0.0,2,0,1,196668.51,0
1074,1075,15682618,Jamieson,535,France,Female,31,7,111855.04,2,1,1,36278.89,0
1075,1076,15762937,Chiganu,743,Germany,Female,32,6,140348.56,2,1,1,163254.39,0
1078,1079,15633650,Woods,677,Germany,Female,41,8,146720.98,2,1,1,4195.84,0
1080,1081,15589195,Bluett,766,Germany,Female,38,7,130933.74,1,0,1,2035.94,0
1081,1082,15699911,Chapman,461,Spain,Female,35,8,0.0,1,1,0,132295.95,0
1083,1084,15692583,Udobata,678,France,Female,32,5,0.0,2,1,0,90284.47,0
1087,1088,15696098,Palermo,498,France,Female,31,10,0.0,2,1,0,13892.57,0
1089,1090,15649744,Fallaci,628,France,Female,51,3,123981.31,2,1,1,40546.15,0
1090,1091,15604304,Perry,539,Germany,Female,34,4,91622.42,1,1,1,136603.42,0
1098,1099,15724127,McLean,790,France,Female,26,4,141581.71,2,0,0,98309.27,0
1100,1101,15768201,Paterson,850,France,Female,39,2,148586.64,1,1,1,176791.27,0
1103,1104,15780144,Tisdall,512,Germany,Female,32,2,123403.85,2,1,0,80120.19,0
1105,1106,15624293,Mironova,514,France,Female,46,3,106511.85,1,1,0,55072.32,0
1106,1107,15618182,Ndubueze,678,France,Female,38,2,0.0,2,0,0,115068.99,0
1112,1113,15714750,Northey,690,France,Female,42,3,92578.14,2,0,0,70810.6,0
1121,1122,15672704,Jackson,809,France,Female,24,4,0.0,2,1,0,193518.76,0
1125,1126,15645316,Han,612,Germany,Female,58,1,149641.53,1,1,1,115161.28,0
1126,1127,15593973,Wilkie,663,Spain,Female,33,8,122528.18,1,1,0,196260.3,0
1127,1128,15647301,Bray,549,Germany,Female,45,3,143734.01,2,1,1,96404.38,0
1128,1129,15750258,Ann,675,France,Female,32,2,155663.31,1,1,0,97658.66,0
1130,1131,15628205,Greco,571,Germany,Female,34,1,101736.66,1,0,1,195651.66,0
1134,1135,15732660,Black,769,France,Female,27,2,0.0,1,1,1,57876.05,0
1137,1138,15645269,Duncan,583,France,Female,42,4,0.0,2,1,0,17439.66,0
1139,1140,15569247,Mitchell,727,Spain,Female,57,1,109679.72,1,0,1,753.37,0
1146,1147,15575581,Dickson,614,Germany,Female,30,3,131344.52,2,1,0,54776.64,0
1147,1148,15671209,Holden,593,Germany,Female,29,5,101713.84,3,1,0,134594.99,0
1150,1151,15722993,Page,700,France,Female,27,6,137963.07,1,0,0,8996.79,0
1151,1152,15752463,Samuel,826,Spain,Female,29,4,129938.07,1,0,1,190200.53,0
1162,1163,15752731,Millar,615,France,Female,30,9,0.0,1,1,0,87347.82,0
1163,1164,15600997,Demuth,747,Germany,Female,32,5,67495.04,2,0,1,77370.37,0
1164,1165,15750776,Genovese,850,France,Female,36,0,164850.54,1,1,1,62722.44,0
1165,1166,15723907,Lawless,712,Germany,Female,49,5,154776.42,2,0,0,196257.68,0
1166,1167,15633419,Brooks,622,Germany,Female,28,1,143124.63,2,1,0,81723.8,0
1167,1168,15702430,Ignatyeva,548,France,Female,35,10,0.0,1,1,1,31299.71,0
1168,1169,15710456,Balmain,607,France,Female,27,2,0.0,2,1,0,63495.86,0
1169,1170,15650351,Millar,653,France,Female,38,8,102133.38,1,1,1,166520.96,0
1172,1173,15697789,Li Fonti,647,Germany,Female,43,3,122717.53,2,1,1,87000.39,0
1173,1174,15808182,Beneventi,478,Spain,Female,36,3,92363.3,2,1,0,44912.7,0
1179,1180,15814032,Hsieh,807,Germany,Female,31,1,93460.47,2,0,0,172782.69,0
1181,1182,15624428,Longo,651,Germany,Female,24,7,40224.7,1,1,1,178341.33,0
1186,1187,15589257,Grant,670,France,Female,35,3,103465.02,2,1,1,174627.06,0
1190,1191,15636935,Rischbieth,797,France,Female,29,1,0.0,2,1,1,132975.39,0
1194,1195,15573769,Fiorentini,764,France,Female,24,7,0.0,2,1,0,186105.99,0
1195,1196,15578866,Hughes,676,France,Female,43,2,0.0,1,1,1,55119.53,0
1197,1198,15813444,McIntosh,590,Spain,Female,34,6,0.0,2,1,0,171021.44,0
1204,1205,15650098,Baranova,630,France,Female,40,7,0.0,2,1,1,34453.17,0
1208,1209,15616451,Genovese,697,France,Female,47,6,128252.66,1,1,1,168053.4,0
1209,1210,15715667,Sorokina,850,France,Female,32,7,0.0,2,0,0,155227.0,0
1211,1212,15738174,Ervin,452,France,Female,32,5,0.0,2,0,1,75279.39,0
1213,1214,15624229,Noble,694,France,Female,22,4,0.0,2,1,1,11525.72,0
1220,1221,15654654,L?,725,Germany,Female,33,7,115182.84,2,1,1,177279.41,0
1224,1225,15628298,Johnstone,500,Spain,Female,47,8,128486.11,1,1,0,179227.12,0
1225,1226,15733387,Pham,707,Spain,Female,53,6,109663.47,1,1,1,52110.45,0
1226,1227,15775572,Bergamaschi,531,Germany,Female,42,6,88324.31,2,1,0,75248.75,0
1227,1228,15613844,Murphy,557,France,Female,28,7,146445.24,2,1,0,184317.74,0
1228,1229,15578515,Osinachi,659,France,Female,38,3,0.0,2,1,0,158553.1,0
1229,1230,15607598,Muravyov,575,Spain,Female,31,6,0.0,2,1,1,95686.42,0
1233,1234,15575410,Chidiegwu,667,Germany,Female,39,4,83765.35,2,1,0,118358.54,0
1234,1235,15684865,Lucchesi,771,France,Female,66,7,143773.07,1,1,1,130827.88,0
1241,1242,15760774,Hargraves,519,France,Female,21,1,146329.57,2,1,1,194867.27,0
1244,1245,15616709,Bunton,587,Germany,Female,38,0,132122.42,2,0,0,31730.32,0
1246,1247,15721189,Kung,666,France,Female,66,7,0.0,2,1,1,99792.82,0
1248,1249,15770030,Conti,689,Spain,Female,28,3,0.0,2,1,1,192449.02,0
1249,1250,15803681,Sims,803,France,Female,26,4,0.0,2,1,1,181208.47,0
1253,1254,15699523,Chu,499,Germany,Female,55,4,126817.65,2,1,0,123269.71,0
1257,1258,15647402,Wan,628,France,Female,38,3,0.0,2,1,1,48924.73,0
1258,1259,15740494,Cameron,633,France,Female,33,3,0.0,2,1,0,191111.02,0
1259,1260,15701265,Tretiakov,559,Germany,Female,36,1,104356.94,2,0,1,54184.06,0
1262,1263,15747591,Chung,665,Spain,Female,40,1,173432.55,1,0,1,116766.79,0
1263,1264,15726557,Lai,638,France,Female,42,7,165679.92,1,0,0,32916.29,0
1266,1267,15749050,Justice,548,France,Female,36,3,0.0,1,1,0,65996.9,0
1268,1269,15617078,Ewing,658,France,Female,44,6,148481.09,1,1,0,130529.13,0
1269,1270,15723339,Chin,554,France,Female,38,4,137654.05,2,1,1,172629.67,0
1272,1273,15756539,Marshall,585,Germany,Female,39,7,165610.41,2,0,0,131852.01,0
1279,1280,15634896,Grant,521,France,Female,39,6,0.0,2,0,1,27375.15,0
1285,1286,15658532,Nnamutaezinwa,520,Spain,Female,63,5,162278.32,1,1,1,34765.33,0
1287,1288,15565701,Ferri,698,Spain,Female,39,9,161993.89,1,0,0,90212.38,0
1291,1292,15679611,Andrews,734,Spain,Female,37,2,130404.92,1,0,0,34548.74,0
1292,1293,15636589,Murray,794,France,Female,41,7,0.0,2,1,1,74275.08,0
1295,1296,15737748,McWilliam,534,Spain,Female,33,3,151233.62,1,0,0,199336.63,0
1302,1303,15671097,Carter,428,France,Female,31,2,0.0,2,1,0,54487.43,0
1304,1305,15749004,Tsao,718,France,Female,31,0,118100.59,2,1,0,103165.15,0
1310,1311,15759317,Vasilieva,748,Germany,Female,27,2,90971.85,1,1,1,131662.47,0
1311,1312,15750497,Longo,850,France,Female,37,7,153147.75,1,1,1,152235.3,0
1315,1316,15734634,Bocharova,607,Spain,Female,27,5,100912.19,1,0,0,7631.27,0
1316,1317,15808689,Morres,850,France,Female,31,4,0.0,2,1,1,33082.81,0
1320,1321,15596493,Wisdom,687,France,Female,47,7,0.0,2,1,1,177624.01,0
1322,1323,15598846,Shahan,700,France,Female,44,2,58781.76,1,1,0,16874.92,0
1325,1326,15729975,Chidozie,613,France,Female,46,8,167795.6,1,0,1,44390.38,0
1326,1327,15682773,Hayward,781,France,Female,38,3,128345.69,2,1,0,63218.85,0
1330,1331,15742854,Lettiere,640,Spain,Female,46,8,0.0,2,1,0,89043.19,0
1333,1334,15734942,Nnamutaezinwa,539,Germany,Female,38,8,82407.51,1,1,0,13123.41,0
1337,1338,15650889,Golubev,710,Germany,Female,30,10,133537.1,2,1,0,155593.74,0
1345,1346,15714567,Chan,568,Spain,Female,26,6,0.0,2,0,0,166495.2,0
1350,1351,15613141,Hsu,717,France,Female,41,3,135756.96,1,1,1,103706.41,0
1360,1361,15694409,Tsao,647,Germany,Female,22,3,97975.82,2,0,1,62083.0,0
1366,1367,15621353,Hudson,645,Spain,Female,37,7,0.0,2,1,0,13589.93,0
1368,1369,15745843,Kinlaw,689,Spain,Female,31,4,0.0,2,1,1,136610.02,0
1370,1371,15791767,Lucciano,769,France,Female,26,7,0.0,2,1,0,176843.53,0
1371,1372,15792722,Omeokachie,611,France,Female,43,8,64897.75,1,1,0,114996.33,0
1375,1376,15574004,Mancini,429,France,Female,27,6,117307.44,2,1,1,24020.49,0
1377,1378,15808228,Tuan,768,Spain,Female,44,6,60603.4,1,1,1,178045.97,0
1378,1379,15682834,Johnstone,715,Spain,Female,35,4,40169.88,2,1,1,199857.47,0
1379,1380,15571752,Romani,668,Germany,Female,32,10,92041.87,1,1,1,43595.9,0
1382,1383,15617982,Pirozzi,661,Spain,Female,42,3,0.0,2,1,0,35989.41,0
1383,1384,15696637,Sung,571,France,Female,23,10,151097.28,1,0,1,17163.75,0
1385,1386,15672756,Mills,716,France,Female,35,8,112808.18,1,0,1,17848.3,0
1386,1387,15704586,Osonduagwuike,758,France,Female,42,7,0.0,2,0,1,76209.56,0
1390,1391,15727281,Macintyre,653,France,Female,27,9,0.0,2,1,0,96429.29,0
1393,1394,15646276,Metcalfe,831,France,Female,32,2,146033.62,1,1,0,191260.74,0
1399,1400,15775546,Laurens,517,Spain,Female,29,5,0.0,2,1,0,103402.88,0
1400,1401,15670481,Woods,684,France,Female,27,9,122550.05,2,0,1,137835.82,0
1401,1402,15619029,Bykov,620,Spain,Female,43,2,0.0,2,1,0,20670.1,0
1403,1404,15721487,Pirogova,739,France,Female,27,6,0.0,1,1,1,57572.38,0
1409,1410,15814268,Franklin,444,France,Female,40,5,84350.07,1,1,0,143835.76,0
1411,1412,15693904,Chiang,685,Germany,Female,30,4,84958.6,2,0,1,194343.72,0
1412,1413,15588986,Grant,673,Germany,Female,29,4,99097.36,1,1,1,9796.69,0
1414,1415,15620507,Siciliani,485,Germany,Female,30,5,156771.68,1,1,1,141148.21,0
1416,1417,15667651,Young,585,Spain,Female,33,8,0.0,2,1,0,114182.07,0
1417,1418,15774166,Mitchell,607,Germany,Female,24,2,109483.54,2,0,1,127560.77,0
1418,1419,15649280,Lucchese,521,Germany,Female,40,9,134504.78,1,1,0,18082.06,0
1419,1420,15705657,Hewitt,535,France,Female,44,2,114427.86,1,1,1,136330.26,0
1425,1426,15583668,Ludowici,726,France,Female,42,2,109471.79,1,0,1,175161.05,0
1426,1427,15710206,Larson,591,France,Female,39,4,150500.64,1,1,0,14928.8,0
1429,1430,15626485,Lu,601,France,Female,26,8,78892.23,1,1,1,23703.52,0
1430,1431,15703143,Tuan,820,France,Female,29,3,82344.84,1,0,1,115985.38,0
1432,1433,15687959,Landman,573,Spain,Female,44,4,0.0,1,1,1,94862.93,0
1434,1435,15714993,Longo,552,France,Female,41,9,124349.34,1,1,0,135635.25,0
1437,1438,15742632,Alexeyeva,670,France,Female,31,9,0.0,1,0,1,76254.83,0
1439,1440,15806967,Simmons,778,France,Female,65,7,0.0,1,1,1,77867.23,0
1444,1445,15703019,Okeke,583,France,Female,38,10,0.0,2,0,1,113597.64,0
1445,1446,15646302,Shao,705,France,Female,24,7,100169.51,1,1,0,121408.55,0
1449,1450,15726556,Macgroarty,594,Germany,Female,26,6,135067.52,2,0,0,131211.86,0
1451,1452,15684198,McDonald,551,France,Female,38,10,0.0,2,1,1,216.27,0
1453,1454,15714227,Kelly,672,France,Female,53,7,0.0,1,1,1,136910.18,0
1464,1465,15595067,Zhirov,637,Spain,Female,40,6,0.0,2,1,1,181610.6,0
1465,1466,15753566,Espinosa,806,France,Female,32,3,63763.49,1,1,0,156593.09,0
1466,1467,15650391,Wallace,633,France,Female,29,7,169988.35,1,1,0,4272.0,0
1467,1468,15681843,Barbour,624,Germany,Female,35,0,180303.24,2,1,0,163587.9,0
1470,1471,15762332,Ulyanova,568,Germany,Female,31,1,61592.14,2,1,1,61796.64,0
1472,1473,15729956,Akabueze,726,Spain,Female,26,1,80780.16,1,1,1,19225.85,0
1474,1475,15598782,Pinto,755,Germany,Female,30,6,154221.37,2,0,1,62688.55,0
1476,1477,15703399,McNeil,756,France,Female,26,5,101641.14,2,0,1,154460.68,0
1484,1485,15607713,Kaeppel,850,Spain,Female,29,1,0.0,2,1,1,197996.65,0
1486,1487,15626710,Yudina,642,France,Female,39,4,0.0,1,1,1,76821.24,0
1489,1490,15617705,Ozioma,609,France,Female,39,8,141675.23,1,0,1,175664.25,0
1490,1491,15761976,Su,797,Spain,Female,31,8,0.0,2,1,0,117916.63,0
1493,1494,15686963,Hardiman,680,Spain,Female,30,3,0.0,1,1,0,160131.58,0
1498,1499,15677049,O'Brien,595,Germany,Female,25,7,106570.34,2,0,1,177025.79,0
1499,1500,15583595,Tao,461,France,Female,28,8,0.0,1,1,1,103349.74,0
1501,1502,15801548,Buckland,661,France,Female,31,7,144162.3,2,1,1,14490.79,0
1507,1508,15577274,Genovese,549,Germany,Female,43,3,134985.66,1,1,0,6101.41,0
1511,1512,15701765,Vincent,575,Spain,Female,37,0,0.0,2,0,0,30114.32,0
1516,1517,15701333,Blackburn,646,France,Female,37,7,96558.66,1,0,0,163427.18,0
1518,1519,15634375,Duncan,710,Spain,Female,36,8,0.0,2,0,0,83206.19,0
1521,1522,15591130,Medvedev,507,Spain,Female,29,6,0.0,2,0,1,94780.9,0
1522,1523,15720662,Sholes,787,France,Female,35,1,106266.8,1,1,1,16607.15,0
1525,1526,15568360,Rolon,569,Spain,Female,41,4,139840.36,1,1,1,163524.7,0
1530,1531,15640953,Bligh,611,France,Female,26,2,107508.93,2,1,1,120801.65,0
1531,1532,15715031,Davidson,600,France,Female,28,6,0.0,2,0,1,52193.23,0
1532,1533,15589660,Lamble,661,Germany,Female,32,1,145980.23,1,0,1,56636.28,0
1533,1534,15769818,Moore,850,France,Female,37,3,212778.2,1,0,1,69372.88,0
1535,1536,15614818,Trevisani,764,Spain,Female,33,9,168964.77,1,0,1,118982.51,0
1536,1537,15794014,Schofield,838,France,Female,34,8,0.0,2,1,0,27472.07,0
1537,1538,15732448,Stewart,821,France,Female,28,8,0.0,1,1,1,36754.13,0
1538,1539,15723411,Jamieson,607,Spain,Female,36,4,98266.3,1,1,1,46416.36,0
1542,1543,15690678,Brooks,530,France,Female,33,4,129307.32,1,1,1,172930.28,0
1545,1546,15673908,Chinweike,602,Germany,Female,42,6,158414.85,1,1,1,131886.46,0
1546,1547,15727944,Simpkinson,701,Germany,Female,48,1,92072.68,1,1,1,133992.36,0
1547,1548,15807294,Walker,653,Spain,Female,30,2,88243.29,2,1,1,96658.26,0
1550,1551,15599552,Conway,639,Spain,Female,54,2,0.0,2,1,1,53843.71,0
1551,1552,15749177,Maslow,730,Spain,Female,52,7,0.0,2,0,1,122398.84,0
1553,1554,15568106,L?,592,France,Female,38,8,119278.01,2,0,1,19370.73,0
1556,1557,15772777,Onyemachukwu,850,Spain,Female,29,10,0.0,2,1,1,94815.04,0
1558,1559,15618018,Dickson,571,France,Female,35,1,104783.81,2,0,1,178512.52,0
1560,1561,15634281,P'an,720,Germany,Female,43,10,110822.9,1,0,0,72861.94,0
1563,1564,15777576,Frost,559,Spain,Female,40,5,139129.44,1,0,1,32635.54,0
1564,1565,15742613,Warner,773,Germany,Female,42,8,152324.66,2,1,0,171733.22,0
1566,1567,15651063,Ifeatu,524,Germany,Female,37,9,127480.58,2,1,0,179634.69,0
1573,1574,15623560,Onyekachukwu,668,France,Female,35,6,102482.76,1,1,1,53994.64,0
1576,1577,15647474,Niu,613,France,Female,40,9,95624.36,2,1,1,60706.33,0
1577,1578,15576714,Manna,687,Spain,Female,21,8,0.0,2,1,1,154767.34,0
1580,1581,15793881,Mitchell,721,France,Female,35,6,118273.83,1,0,1,3086.89,0
1581,1582,15576517,Everingham,445,Germany,Female,34,7,131082.17,2,1,1,70618.0,0
1584,1585,15631460,Swift,671,Spain,Female,42,3,0.0,2,1,1,128449.33,0
1586,1587,15595282,White,735,France,Female,33,4,0.0,2,1,0,149474.69,0
1587,1588,15789548,Giordano,592,France,Female,37,7,0.0,2,1,1,126726.33,0
1590,1591,15651802,Day,632,Spain,Female,39,5,97854.37,2,1,0,93536.38,0
1594,1595,15576676,Serrano,706,Germany,Female,28,6,124923.35,2,1,1,50299.14,0
1599,1600,15719309,Stephens,670,France,Female,42,1,115961.58,2,0,1,29483.87,0
1601,1602,15594404,Bevan,834,France,Female,49,8,160602.25,2,1,0,129273.94,0
1603,1604,15593470,Tu,576,Germany,Female,36,8,166287.85,1,1,1,23305.85,0
1604,1605,15695129,Milanesi,718,France,Female,31,1,152663.77,1,0,1,17128.64,0
1605,1606,15640865,Romano,636,Germany,Female,31,9,80844.69,2,1,1,74641.9,0
1606,1607,15714080,Goliwe,566,Germany,Female,40,2,97001.36,2,1,0,154486.01,0
1608,1609,15801466,Gray,574,France,Female,39,2,122524.61,2,1,0,88463.63,0
1609,1610,15750248,Wright,619,France,Female,35,8,132292.63,1,1,0,65682.93,0
1610,1611,15758726,Chiemeka,588,France,Female,24,0,0.0,2,1,1,140586.08,0
1615,1616,15722578,Spitzer,685,Germany,Female,21,6,97956.5,1,1,1,164966.27,0
1616,1617,15665695,Potter,594,France,Female,49,4,0.0,2,1,1,23631.55,0
1617,1618,15801062,Matthews,557,Spain,Female,40,4,0.0,2,0,1,105433.53,0
1622,1623,15783955,Miah,697,France,Female,25,4,165686.11,2,1,0,15467.98,0
1624,1625,15681758,Baddeley,525,Spain,Female,25,10,0.0,2,1,0,69361.95,0
1628,1629,15810347,Todd,662,Spain,Female,30,9,0.0,2,0,1,157884.83,0
1634,1635,15735222,Ignatieff,705,Spain,Female,23,5,0.0,2,1,1,73131.73,0
1635,1636,15604804,Lu,516,France,Female,33,7,127305.5,1,1,1,120037.36,0
1636,1637,15718944,Artemiev,573,France,Female,37,6,0.0,2,1,0,193995.37,0
1637,1638,15678626,Okonkwo,538,Spain,Female,31,0,0.0,2,0,0,179453.66,0
1643,1644,15708048,Burn,631,France,Female,34,4,124379.14,1,1,0,106892.91,0
1644,1645,15701109,Andreyev,663,France,Female,37,7,0.0,1,1,1,185210.63,0
1645,1646,15600110,Endrizzi,506,Germany,Female,41,3,57745.76,1,1,0,4035.46,0
1647,1648,15777904,Nock,703,France,Female,45,7,0.0,2,1,1,68831.72,0
1648,1649,15655574,Okeke,698,Germany,Female,40,8,150777.1,1,1,0,114732.62,0
1655,1656,15659105,Borchgrevink,669,France,Female,47,9,61196.54,1,1,0,58170.24,0
1659,1660,15741429,Hudson,680,Spain,Female,31,9,119825.75,2,1,1,101139.3,0
1660,1661,15682356,Veltri,655,France,Female,37,7,111852.84,2,1,0,10511.13,0
1667,1668,15718247,Hayden,606,Spain,Female,46,8,0.0,2,1,1,183717.94,0
1669,1670,15582259,Campbell,567,France,Female,37,7,0.0,2,1,1,28690.9,0
1672,1673,15713854,Cremonesi,513,France,Female,37,6,0.0,2,1,0,110142.34,0
1673,1674,15780835,Liang,652,Germany,Female,26,1,131908.35,1,1,1,179269.79,0
1677,1678,15801767,Yin,784,Spain,Female,40,8,0.0,2,1,0,108891.3,0
1678,1679,15569178,Kharlamov,570,France,Female,18,4,82767.42,1,1,0,71811.9,0
1679,1680,15731478,Nicholls,712,France,Female,42,1,87842.98,1,0,0,92223.59,0
1681,1682,15746749,Fleming,681,Spain,Female,32,3,0.0,2,1,1,59679.9,0
1684,1685,15572093,Han,613,France,Female,24,7,140453.91,1,1,0,129001.3,0
1688,1689,15804610,Valdez,601,France,Female,41,1,0.0,2,0,1,160607.06,0
1693,1694,15689612,Pirozzi,554,Spain,Female,34,8,0.0,1,0,1,106981.03,0
1699,1700,15664523,Colombo,696,Germany,Female,31,8,122021.92,2,1,0,33828.64,0
1700,1701,15642833,Akubundu,608,France,Female,30,8,0.0,2,1,0,128875.86,0
1704,1705,15739054,Y?,654,France,Female,29,4,96974.97,1,0,1,141404.07,0
1707,1708,15732832,Jideofor,707,France,Female,40,5,0.0,2,1,0,41052.82,0
1708,1709,15772892,Robertson,699,France,Female,49,2,0.0,1,0,0,105760.01,0
1719,1720,15746970,Townsend,760,Spain,Female,57,1,0.0,2,1,1,25101.17,0
1720,1721,15725024,Pope,805,Germany,Female,33,3,105663.56,2,0,1,33330.89,0
1721,1722,15592116,Jensen,585,France,Female,39,7,0.0,2,1,0,2401.26,0
1722,1723,15624391,Thomson,595,Spain,Female,30,5,100683.54,1,1,1,178361.04,0
1725,1726,15574879,Wright,631,Germany,Female,37,2,121801.72,2,0,1,23146.62,0
1727,1728,15734491,Lombardo,676,Spain,Female,36,4,0.0,2,1,1,3173.31,0
1728,1729,15675320,Leonard,758,Spain,Female,40,5,93499.82,2,0,0,123218.81,0
1731,1732,15721730,Amechi,601,Spain,Female,44,4,0.0,2,1,0,58561.31,0
1734,1735,15808846,Horton,672,Germany,Female,21,3,165878.76,2,1,1,164537.17,0
1736,1737,15663489,Onio,633,Germany,Female,29,0,138577.34,1,1,0,193362.99,0
1740,1741,15672132,Butusov,695,France,Female,42,7,121453.63,1,0,0,46374.64,0
1741,1742,15742638,Wang,747,France,Female,25,4,0.0,2,0,1,42039.67,0
1744,1745,15682533,Hughes,850,France,Female,39,7,79259.99,1,0,1,186910.74,0
1750,1751,15569410,Tang,601,Germany,Female,33,7,114430.18,2,1,1,153012.13,0
1752,1753,15724466,Swearingen,744,Germany,Female,41,2,84113.41,1,1,0,197548.63,0
1753,1754,15777639,McGregor,595,Spain,Female,23,10,101126.66,2,0,0,37042.8,0
